107.870344,37.269693,0.000000
107.870421,37.224641,0.000000
107.870498,37.179588,0.000000
107.870575,37.134535,0.000000
107.870652,37.089482,0.000000
107.925823,38.170713,0.000000
107.925869,38.125667,0.000000
107.925914,38.080622,0.000000
107.925960,38.035576,0.000000
107.926005,37.990529,0.000000
107.926050,37.945483,0.000000
107.926095,37.900436,0.000000
107.926140,37.855388,0.000000
107.926185,37.810341,0.000000
107.926230,37.765293,0.000000
107.926275,37.720244,0.000000
107.926319,37.675195,0.000000
107.926364,37.630146,0.000000
107.926408,37.585097,0.000000
107.926452,37.540047,0.000000
107.926497,37.494997,0.000000
107.926541,37.449946,0.000000
107.926585,37.404896,0.000000
107.926629,37.359844,0.000000
107.926672,37.314793,0.000000
107.926716,37.269741,0.000000
107.926760,37.224689,0.000000
107.926803,37.179636,0.000000
107.926847,37.134583,0.000000
107.926890,37.089530,0.000000
107.982882,38.170735,0.000000
107.982893,38.125690,0.000000
107.982903,38.080644,0.000000
107.982914,38.035598,0.000000
107.982924,37.990551,0.000000
107.982935,37.945505,0.000000
107.982945,37.900458,0.000000
107.982955,37.855410,0.000000
107.982966,37.810363,0.000000
107.982976,37.765314,0.000000
107.982986,37.720266,0.000000
107.982997,37.675217,0.000000
107.983007,37.630168,0.000000
107.983017,37.585119,0.000000
107.983027,37.540069,0.000000
107.983038,37.495019,0.000000
107.983048,37.449968,0.000000
107.983058,37.404917,0.000000
107.983068,37.359866,0.000000
107.983078,37.314814,0.000000
107.983088,37.269763,0.000000
107.983098,37.224710,0.000000
107.983108,37.179658,0.000000
107.983118,37.134605,0.000000
107.983128,37.089552,0.000000
108.039941,38.170729,0.000000
108.039917,38.125684,0.000000
108.039892,38.080638,0.000000
108.039868,38.035592,0.000000
108.039843,37.990546,0.000000
108.039819,37.945499,0.000000
108.039795,37.900452,0.000000
108.039771,37.855405,0.000000
108.039746,37.810357,0.000000
108.039722,37.765309,0.000000
108.039698,37.720261,0.000000
108.039674,37.675212,0.000000
108.039650,37.630163,0.000000
108.039626,37.585113,0.000000
108.039603,37.540063,0.000000
108.039579,37.495013,0.000000
108.039555,37.449963,0.000000
108.039531,37.404912,0.000000
108.039508,37.359861,0.000000
108.039484,37.314809,0.000000
108.039461,37.269757,0.000000
108.039437,37.224705,0.000000
108.039414,37.179652,0.000000
108.039390,37.134599,0.000000
108.039367,37.089546,0.000000
108.097000,38.170696,0.000000
108.096941,38.125651,0.000000
108.096881,38.080605,0.000000
108.096822,38.035559,0.000000
108.096763,37.990513,0.000000
108.096704,37.945466,0.000000
108.096645,37.900419,0.000000
108.096586,37.855372,0.000000
108.096527,37.810324,0.000000
108.096468,37.765276,0.000000
108.096410,37.720228,0.000000
108.096352,37.675179,0.000000
108.096294,37.630130,0.000000
108.096235,37.585081,0.000000
108.096178,37.540031,0.000000
108.096120,37.494981,0.000000
108.096062,37.449930,0.000000
108.096005,37.404879,0.000000
108.095947,37.359828,0.000000
108.095890,37.314777,0.000000
108.095833,37.269725,0.000000
108.095776,37.224673,0.000000
108.095719,37.179620,0.000000
108.095662,37.134567,0.000000
108.095605,37.089514,0.000000
108.154059,38.170635,0.000000
108.153965,38.125590,0.000000
108.153870,38.080544,0.000000
108.153776,38.035499,0.000000
108.153682,37.990452,0.000000
108.153588,37.945406,0.000000
108.153494,37.900359,0.000000
108.153401,37.855312,0.000000
108.153308,37.810264,0.000000
108.153214,37.765216,0.000000
108.153122,37.720168,0.000000
108.153029,37.675119,0.000000
108.152937,37.630070,0.000000
108.152844,37.585021,0.000000
108.152752,37.539971,0.000000
108.152661,37.494921,0.000000
108.152569,37.449871,0.000000
108.152478,37.404820,0.000000
108.152386,37.359769,0.000000
108.152295,37.314718,0.000000
108.152205,37.269666,0.000000
108.152114,37.224614,0.000000
108.152024,37.179561,0.000000
108.151934,37.134509,0.000000
108.151844,37.089456,0.000000
108.211118,38.170546,0.000000
108.210988,38.125501,0.000000
108.210859,38.080456,0.000000
108.210730,38.035410,0.000000
108.210601,37.990364,0.000000
108.210472,37.945318,0.000000
108.210344,37.900271,0.000000
108.210216,37.855224,0.000000
108.210088,37.810176,0.000000
108.209960,37.765129,0.000000
108.209833,37.720080,0.000000
108.209706,37.675032,0.000000
108.209580,37.629983,0.000000
108.209453,37.584934,0.000000
108.209327,37.539884,0.000000
108.209201,37.494835,0.000000
108.209076,37.449784,0.000000
108.208951,37.404734,0.000000
108.208826,37.359683,0.000000
108.208701,37.314632,0.000000
108.208576,37.269580,0.000000
108.208452,37.224528,0.000000
108.208328,37.179476,0.000000
108.208205,37.134423,0.000000
108.208082,37.089370,0.000000
108.268176,38.170430,0.000000
108.268012,38.125385,0.000000
108.267847,38.080340,0.000000
108.267683,38.035294,0.000000
108.267519,37.990248,0.000000
108.267356,37.945202,0.000000
108.267193,37.900156,0.000000
108.267030,37.855109,0.000000
108.266868,37.810061,0.000000
108.266706,37.765014,0.000000
108.266544,37.719966,0.000000
108.266383,37.674918,0.000000
108.266222,37.629869,0.000000
108.266062,37.584820,0.000000
108.265901,37.539771,0.000000
108.265742,37.494721,0.000000
108.265582,37.449671,0.000000
108.265423,37.404621,0.000000
108.265264,37.359570,0.000000
108.265106,37.314519,0.000000
108.264948,37.269467,0.000000
108.264790,37.224416,0.000000
108.264633,37.179363,0.000000
108.264476,37.134311,0.000000
108.264319,37.089258,0.000000
108.325234,38.170286,0.000000
108.325035,38.125241,0.000000
108.324835,38.080196,0.000000
108.324636,38.035151,0.000000
108.324437,37.990105,0.000000
108.324239,37.945059,0.000000
108.324042,37.900013,0.000000
108.323844,37.854966,0.000000
108.323647,37.809919,0.000000
108.323451,37.764872,0.000000
108.323255,37.719824,0.000000
108.323059,37.674776,0.000000
108.322864,37.629728,0.000000
108.322670,37.584679,0.000000
108.322475,37.539630,0.000000
108.322282,37.494580,0.000000
108.322088,37.449530,0.000000
108.321895,37.404480,0.000000
108.321703,37.359430,0.000000
108.321511,37.314379,0.000000
108.321319,37.269328,0.000000
108.321128,37.224276,0.000000
108.320937,37.179224,0.000000
108.320747,37.134172,0.000000
108.320557,37.089120,0.000000
108.382292,38.170114,0.000000
108.382057,38.125070,0.000000
108.381823,38.080025,0.000000
108.381589,38.034980,0.000000
108.381355,37.989934,0.000000
108.381122,37.944889,0.000000
108.380890,37.899843,0.000000
108.380658,37.854796,0.000000
108.380427,37.809749,0.000000
108.380196,37.764702,0.000000
108.379965,37.719655,0.000000
108.379736,37.674607,0.000000
108.379506,37.629559,0.000000
108.379277,37.584510,0.000000
108.379049,37.539462,0.000000
108.378821,37.494412,0.000000
108.378594,37.449363,0.000000
108.378367,37.404313,0.000000
108.378141,37.359263,0.000000
108.377915,37.314212,0.000000
108.377690,37.269161,0.000000
108.377465,37.224110,0.000000
108.377241,37.179058,0.000000
108.377017,37.134006,0.000000
108.376794,37.088954,0.000000
108.439349,38.169914,0.000000
108.439079,38.124870,0.000000
108.438810,38.079826,0.000000
108.438541,38.034781,0.000000
108.438272,37.989736,0.000000
108.438005,37.944691,0.000000
108.437738,37.899645,0.000000
108.437471,37.854599,0.000000
108.437205,37.809552,0.000000
108.436940,37.764506,0.000000
108.436675,37.719459,0.000000
108.436411,37.674411,0.000000
108.436148,37.629363,0.000000
108.435885,37.584315,0.000000
108.435622,37.539266,0.000000
108.435360,37.494218,0.000000
108.435099,37.449168,0.000000
108.434839,37.404119,0.000000
108.434578,37.359069,0.000000
108.434319,37.314019,0.000000
108.434060,37.268968,0.000000
108.433802,37.223917,0.000000
108.433544,37.178866,0.000000
108.433287,37.133814,0.000000
108.433030,37.088762,0.000000
108.496406,38.169687,0.000000
108.496100,38.124643,0.000000
108.495796,38.079599,0.000000
108.495492,38.034555,0.000000
108.495189,37.989510,0.000000
108.494887,37.944465,0.000000
108.494585,37.899420,0.000000
108.494284,37.854374,0.000000
108.493983,37.809328,0.000000
108.493684,37.764282,0.000000
108.493384,37.719235,0.000000
108.493086,37.674188,0.000000
108.492788,37.629140,0.000000
108.492491,37.584092,0.000000
108.492195,37.539044,0.000000
108.491899,37.493996,0.000000
108.491604,37.448947,0.000000
108.491309,37.403898,0.000000
108.491015,37.358848,0.000000
108.490722,37.313798,0.000000
108.490430,37.268748,0.000000
108.490138,37.223697,0.000000
108.489847,37.178646,0.000000
108.489556,37.133595,0.000000
108.489266,37.088544,0.000000
108.553461,38.169432,0.000000
108.553121,38.124389,0.000000
108.552782,38.079345,0.000000
108.552443,38.034301,0.000000
108.552105,37.989257,0.000000
108.551768,37.944212,0.000000
108.551431,37.899167,0.000000
108.551096,37.854122,0.000000
108.550761,37.809076,0.000000
108.550426,37.764030,0.000000
108.550093,37.718984,0.000000
108.549760,37.673937,0.000000
108.549428,37.628890,0.000000
108.549097,37.583843,0.000000
108.548767,37.538795,0.000000
108.548437,37.493747,0.000000
108.548108,37.448698,0.000000
108.547779,37.403650,0.000000
108.547452,37.358600,0.000000
108.547125,37.313551,0.000000
108.546799,37.268501,0.000000
108.546473,37.223451,0.000000
108.546149,37.178400,0.000000
108.545825,37.133349,0.000000
108.545502,37.088298,0.000000
108.610516,38.169149,0.000000
108.610141,38.124106,0.000000
108.609767,38.079063,0.000000
108.609393,38.034020,0.000000
108.609020,37.988976,0.000000
108.608648,37.943932,0.000000
108.608277,37.898887,0.000000
108.607907,37.853842,0.000000
108.607537,37.808797,0.000000
108.607169,37.763752,0.000000
108.606801,37.718706,0.000000
108.606434,37.673659,0.000000
108.606068,37.628613,0.000000
108.605702,37.583566,0.000000
108.605338,37.538518,0.000000
108.604974,37.493471,0.000000
108.604611,37.448423,0.000000
108.604249,37.403374,0.000000
108.603887,37.358326,0.000000
108.603527,37.313277,0.000000
108.603167,37.268227,0.000000
108.602808,37.223178,0.000000
108.602450,37.178127,0.000000
108.602093,37.133077,0.000000
108.601736,37.088026,0.000000
108.667571,38.168839,0.000000
108.667160,38.123796,0.000000
108.666751,38.078754,0.000000
108.666342,38.033711,0.000000
108.665935,37.988667,0.000000
108.665528,37.943624,0.000000
108.665122,37.898580,0.000000
108.664717,37.853535,0.000000
108.664313,37.808491,0.000000
108.663910,37.763446,0.000000
108.663508,37.718400,0.000000
108.663107,37.673354,0.000000
108.662706,37.628308,0.000000
108.662307,37.583262,0.000000
108.661908,37.538215,0.000000
108.661510,37.493168,0.000000
108.661113,37.448120,0.000000
108.660717,37.403072,0.000000
108.660322,37.358024,0.000000
108.659928,37.312976,0.000000
108.659535,37.267927,0.000000
108.659142,37.222877,0.000000
108.658751,37.177828,0.000000
108.658360,37.132778,0.000000
108.657970,37.087728,0.000000
108.724624,38.168501,0.000000
108.724178,38.123459,0.000000
108.723734,38.078417,0.000000
108.723291,38.033374,0.000000
108.722848,37.988331,0.000000
108.722407,37.943288,0.000000
108.721966,37.898245,0.000000
108.721527,37.853201,0.000000
108.721088,37.808157,0.000000
108.720651,37.763112,0.000000
108.720214,37.718067,0.000000
108.719778,37.673022,0.000000
108.719344,37.627976,0.000000
108.718910,37.582931,0.000000
108.718477,37.537884,0.000000
108.718046,37.492838,0.000000
108.717615,37.447791,0.000000
108.717185,37.402743,0.000000
108.716756,37.357696,0.000000
108.716328,37.312648,0.000000
108.715901,37.267599,0.000000
108.715475,37.222550,0.000000
108.715050,37.177501,0.000000
108.714626,37.132452,0.000000
108.714203,37.087402,0.000000
108.781676,38.168135,0.000000
108.781196,38.123093,0.000000
108.780716,38.078052,0.000000
108.780238,38.033010,0.000000
108.779761,37.987968,0.000000
108.779284,37.942925,0.000000
108.778809,37.897882,0.000000
108.778335,37.852839,0.000000
108.777862,37.807796,0.000000
108.777390,37.762752,0.000000
108.776919,37.717707,0.000000
108.776449,37.672663,0.000000
108.775980,37.627618,0.000000
108.775513,37.582572,0.000000
108.775046,37.537527,0.000000
108.774580,37.492480,0.000000
108.774115,37.447434,0.000000
108.773652,37.402387,0.000000
108.773189,37.357340,0.000000
108.772727,37.312293,0.000000
108.772267,37.267245,0.000000
108.771807,37.222197,0.000000
108.771349,37.177148,0.000000
108.770891,37.132099,0.000000
108.770435,37.087050,0.000000
108.838727,38.167741,0.000000
108.838212,38.122700,0.000000
108.837697,38.077660,0.000000
108.837184,38.032618,0.000000
108.836672,37.987577,0.000000
108.836161,37.942535,0.000000
108.835651,37.897493,0.000000
108.835143,37.852450,0.000000
108.834635,37.807407,0.000000
108.834129,37.762364,0.000000
108.833623,37.717320,0.000000
108.833119,37.672276,0.000000
108.832616,37.627232,0.000000
108.832114,37.582187,0.000000
108.831613,37.537142,0.000000
108.831113,37.492096,0.000000
108.830615,37.447050,0.000000
108.830117,37.402004,0.000000
108.829621,37.356958,0.000000
108.829126,37.311911,0.000000
108.828632,37.266864,0.000000
108.828138,37.221816,0.000000
108.827646,37.176768,0.000000
108.827156,37.131720,0.000000
108.826666,37.086672,0.000000
108.895777,38.167320,0.000000
108.895227,38.122280,0.000000
108.894677,38.077240,0.000000
108.894129,38.032199,0.000000
108.893582,37.987158,0.000000
108.893037,37.942117,0.000000
108.892492,37.897075,0.000000
108.891949,37.852033,0.000000
108.891407,37.806991,0.000000
108.890866,37.761948,0.000000
108.890326,37.716905,0.000000
108.889788,37.671862,0.000000
108.889250,37.626818,0.000000
108.888714,37.581774,0.000000
108.888180,37.536730,0.000000
108.887646,37.491685,0.000000
108.887113,37.446640,0.000000
108.886582,37.401594,0.000000
108.886052,37.356549,0.000000
108.885523,37.311502,0.000000
108.884995,37.266456,0.000000
108.884468,37.221409,0.000000
108.883943,37.176362,0.000000
108.883419,37.131314,0.000000
108.882896,37.086266,0.000000
108.952826,38.166871,0.000000
108.952241,38.121832,0.000000
108.951656,38.076792,0.000000
108.951073,38.031752,0.000000
108.950491,37.986712,0.000000
108.949911,37.941671,0.000000
108.949332,37.896631,0.000000
108.948754,37.851589,0.000000
108.948177,37.806548,0.000000
108.947602,37.761506,0.000000
108.947028,37.716464,0.000000
108.946455,37.671421,0.000000
108.945884,37.626378,0.000000
108.945314,37.581334,0.000000
108.944745,37.536291,0.000000
108.944177,37.491247,0.000000
108.943611,37.446202,0.000000
108.943045,37.401158,0.000000
108.942481,37.356112,0.000000
108.941919,37.311067,0.000000
108.941357,37.266021,0.000000
108.940797,37.220975,0.000000
108.940238,37.175928,0.000000
108.939681,37.130882,0.000000
108.939124,37.085834,0.000000
109.009874,38.166394,0.000000
109.009253,38.121356,0.000000
109.008634,38.076317,0.000000
109.008016,38.031278,0.000000
109.007399,37.986238,0.000000
109.006784,37.941199,0.000000
109.006170,37.896158,0.000000
109.005558,37.851118,0.000000
109.004947,37.806077,0.000000
109.004337,37.761036,0.000000
109.003728,37.715994,0.000000
109.003121,37.670952,0.000000
109.002516,37.625910,0.000000
109.001911,37.580868,0.000000
109.001308,37.535825,0.000000
109.000707,37.490781,0.000000
109.000107,37.445738,0.000000
108.999508,37.400694,0.000000
108.998910,37.355649,0.000000
108.998314,37.310605,0.000000
108.997719,37.265560,0.000000
108.997125,37.220514,0.000000
108.996533,37.175468,0.000000
108.995942,37.130422,0.000000
108.995352,37.085376,0.000000
